"Occupations, offices and status",Clerks,Clerks in Holy Orders; Clerks in Minor Orders,"Clergy; See also Crime and Punishment, clerks, criminous",,,,,,,,,,
"Occupations, offices and status",Clerks,,Administrators,,,,,,,,,,
"Occupations, offices and status",Clerks in Holy Orders,Clerks,,,,,,,,,,,
"Occupations, offices and status",Clerks in Minor Orders,Clerks,,,,,,,,,,,
"Occupations, offices and status",Clerks of Barfels,Canons,"minor canons, at Beverley",,,,,,,,,,
"Occupations, offices and status",Coadjutors,,,,,,,,,,,,
"Occupations, offices and status",Cofferers,,,,,,,,,,,,
"Occupations, offices and status",Commissaries general,,,,,,,,,,,,
"Occupations, offices and status",Commissioners,,,,,,,,,,,,
"Occupations, offices and status",Comptrollers of Pipe,,,,,,,,,,,,
"Occupations, offices and status",Concubines,,,,,,,,,,,,
"Occupations, offices and status",Confessors,,,,,,,,,,,,
"Occupations, offices and status",Controllers,,,,,,,,,,,,
"Occupations, offices and status",Corrodiaries,Corrodians,,,,,,,,,,,
"Occupations, offices and status",Countesses,,,,,,,,,,,,
"Occupations, offices and status",Craftsmen,,For eg: tithes of labour of craftsmen,,,,,,,,,,
"Occupations, offices and status",Cross bearers,Crucifers,,,,,,,,,,,
"Occupations, offices and status",Curates,Perpetual Curates,,,,,,,,,,,
"Occupations, offices and status",Curators,,of minors,,,,,,,,,,
"Occupations, offices and status",Deacons,,,,,,,,,,,,
"Occupations, offices and status",Deans,Rural Deans,,,,,,,,,,,
"Occupations, offices and status",Deans,Deans of Cathedral,,,,,,,,,,,
"Occupations, offices and status",Deans of Christianity,,,,,,,,,,,,
"Occupations, offices and status",Donzels,,,,,,,,,,,,
"Occupations, offices and status",Drapers,,,,,,,,,,,,
"Occupations, offices and status",Duchesses,,,,,,,,,,,,
"Occupations, offices and status",Dukes,,,,,,,,,,,,
"Occupations, offices and status",Earls,,,,,,,,,,,,
"Occupations, offices and status",Escheators,,,,,,,,,,,,
"Occupations, offices and status",Esquires,,,,,,,,,,,,
"Occupations, offices and status",Executrixes,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Executors,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Familiars,,"See also Archbishop's Administration, Household",,,,,,,,,,
"Occupations, offices and status",Foresters,,,,,,,,,,,,
"Occupations, offices and status",Founders,,"incl of chantries, chapels, hospitals, etc.",,,,,,,,,,
"Occupations, offices and status",Gaolers,,,,,,,,,,,,
"Occupations, offices and status",Gardeners,,,,,,,,,,,,
"Occupations, offices and status",Gentry,,,,,,,,,,,,
"Occupations, offices and status",Godfathers,,"See also Rites, Sacraments, Sacramentals, Ceremonies and equipment, Baptisms",,,,,,,,,,
"Occupations, offices and status",Godmothers,,"See also Rites, Sacraments, Sacramentals, Ceremonies and equipment, Baptisms",,,,,,,,,,
"Occupations, offices and status",Godparents,Sponsors,"See also Rites, Sacraments, Sacramentals, Ceremonies and equipment, Baptisms",,,,,,,,,,
"Occupations, offices and status",Grangers,,,,,,,,,,,,
"Occupations, offices and status",Guardians,,of minors,,,,,,,,,,
"Occupations, offices and status",Harbingers,,,,,,,,,,,,
"Occupations, offices and status",Hebdomadaries,,,,,,,,,,,,
"Occupations, offices and status",Hostelers,,,,,,,,,,,,
"Occupations, offices and status",Housekeepers,,,,,,,,,,,,
"Occupations, offices and status",Intestates,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Judges,,,,,,,,,,,,
"Occupations, offices and status",Judges delegate,,,,,,,,,,,,
"Occupations, offices and status",Jurors,,,,,,,,,,,,
"Occupations, offices and status",Justices,,,,,,,,,,,,
"Occupations, offices and status",Justices of the Peace,,,,,,,,,,,,
"Occupations, offices and status",Justiciars,,,,,,,,,,,,
"Occupations, offices and status",Keepers,Custodians; Custos; Keepers of Spritualities; Keepers of the Great Seal; Keepers of the Hanaper; Keepers of the Rolls,,,,,,,,,,,
"Occupations, offices and status",Keepers of Spiritualities,Keepers,Keeper of spiritualities during vacancy of see,,,,,,,,,,
"Occupations, offices and status",Keepers of the Great Seal,Keepers,,,,,,,,,,,
"Occupations, offices and status",Keepers of the Hanaper,Keepers,,,,,,,,,,,
"Occupations, offices and status",Keepers of the Rolls,Keepers,,,,,,,,,,,
"Occupations, offices and status",Kings,,,,,,,,,,,,
"Occupations, offices and status",Knights,,,,,,,,,,,,
"Occupations, offices and status",Ladies,,,,,,,,,,,,
"Occupations, offices and status",Laity,,,,,,,,,,,,
"Occupations, offices and status",Lawyers,,,,,,,,,,,,
"Occupations, offices and status",Lay Brethren,Conversi,,,,,,,,,,,
"Occupations, offices and status",Lay Sisters,Conversae,,,,,,,,,,,
"Occupations, offices and status",Learned,Litteratus,,,,,,,,,,,
"Occupations, offices and status",Legatees,Beneficiaries,See also Probate,,,,,,,,,,
"Occupations, offices and status",Masons,,,,,,,,,,,,
"Occupations, offices and status",Masters,,"Incl of hospitals, etc",,,,,,,,,,
"Occupations, offices and status",Mayors,,,,,,,,,,,,
"Occupations, offices and status",Merchants,,,,,,,,,,,,
"Occupations, offices and status",Messengers,,,,,,,,,,,,
"Occupations, offices and status",Midwives,,,,,,,,,,,,
"Occupations, offices and status",Monks,,,,,,,,,,,,
"Occupations, offices and status",Nobility,,,,,,,,,,,,
"Occupations, offices and status",Notaries Public,,Incl of Chancery; creation of,,,,,,,,,,
"Occupations, offices and status",Novices,,men,,,,,,,,,,
"Occupations, offices and status",Novices,,women,,,,,,,,,,
"Occupations, offices and status",Nuns,,,,,,,,,,,,
"Occupations, offices and status",Obedientiaries,,,,,,,,,,,,
"Occupations, offices and status",Officials,,,,,,,,,,,,
"Occupations, offices and status",Parochial Chaplains,Chaplains,,,,,,,,,,,
"Occupations, offices and status",Penitentiaries,,incl revocation of powers of,,,,,,,,,,
"Occupations, offices and status",Perpetual Curates,Curates,,,,,,,,,,,
"Occupations, offices and status",Physicians,,,,,,,,,,,,
"Occupations, offices and status",Portioners,,,,,,,,,,,,
"Occupations, offices and status",Postulants,,men,,,,,,,,,,
"Occupations, offices and status",Postulants,,women,,,,,,,,,,
"Occupations, offices and status",Preachers,,,,,,,,,,,,
"Occupations, offices and status",Priests,Chantry Priests,,,,,,,,,,,
"Occupations, offices and status",Princesses,,,,,,,,,,,,
"Occupations, offices and status",Prioresses,,,,,,,,,,,,
"Occupations, offices and status",Priors,,,,,,,,,,,,
"Occupations, offices and status",Private Chaplains,Chaplains,,,,,,,,,,,
"Occupations, offices and status",Proctors,,,,,,,,,,,,
"Occupations, offices and status",Prolocutors,,,,,,,,,,,,
"Occupations, offices and status",Provisors,,,,,,,,,,,,
"Occupations, offices and status",Provosts,,,,,,,,,,,,
"Occupations, offices and status",Queens,,,,,,,,,,,,
"Occupations, offices and status",Receivers,,,,,,,,,,,,
"Occupations, offices and status",Recluses,,,,,,,,,,,,
"Occupations, offices and status",Rectors,,,,,,,,,,,,
"Occupations, offices and status",Registrars,,,,,,,,,,,,
"Occupations, offices and status",Regular Canons,Canons,,,,,,,,,,,
"Occupations, offices and status",Remembrancers,,,,,,,,,,,,
"Occupations, offices and status",Royal Clerks,,,,,,,,,,,,
"Occupations, offices and status",Royalty,,,,,,,,,,,,
"Occupations, offices and status",Sacrists,,,,,,,,,,,,
"Occupations, offices and status",Scribes,,,,,,,,,,,,
"Occupations, offices and status",Sequestrators,,,,,,,,,,,,
"Occupations, offices and status",Servants,,,,,,,,,,,,
"Occupations, offices and status",Sheriffs,,,,,,,,,,,,
"Occupations, offices and status",Sidesmen,,,,,,,,,,,,
"Occupations, offices and status",Stewards,,Incl Chief Stewards; stewards of archbishop's household,,,,,,,,,,
"Occupations, offices and status",Stipendiary Chaplains,Chaplains,,,,,,,,,,,
"Occupations, offices and status",Stockmen,,,,,,,,,,,,
"Occupations, offices and status",Sub cellarers,,,,,,,,,,,,
"Occupations, offices and status",Sub collectors,,,,,,,,,,,,
"Occupations, offices and status",Sub deacons,,,,,,,,,,,,
"Occupations, offices and status",Sub priors,,,,,,,,,,,,
"Occupations, offices and status",Suffragans,,,,,,,,,,,,
"Occupations, offices and status",Supervisors,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Surgeons,,,,,,,,,,,,
"Occupations, offices and status",Surrogates,,,,,,,,,,,,
"Occupations, offices and status",Swineherds,,,,,,,,,,,,
"Occupations, offices and status",Tax collectors,,,,,,,,,,,,
"Occupations, offices and status",Testators,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Testatrixes,,See also Probate,,,,,,,,,,
"Occupations, offices and status",Third priors,,,,,,,,,,,,
"Occupations, offices and status",Thurifers,,,,,,,,,,,,
"Occupations, offices and status",Treasurers,,,,,,,,,,,,
"Occupations, offices and status",Tutors,,of minors,,,,,,,,,,
"Occupations, offices and status",Unbeneficed Clergy,Clergy,,,,,,,,,,,
"Occupations, offices and status",Unbeneficed Clerks,,,,,,,,,,,,
"Occupations, offices and status",Valets,Valetti,,,,,,,,,,,
"Occupations, offices and status",Vicars,,,,,,,,,,,,
"Occupations, offices and status",Vicars General,,,,,,,,,,,,
"Occupations, offices and status",Vice auditors,,,,,,,,,,,,
"Occupations, offices and status",Wardens,,,,,,,,,,,,
"Occupations, offices and status",Widows,,,,,,,,,,,,
"Occupations, offices and status",Workmen,,,,,,,,,,,,
"Occupations, offices and status",Yeomen,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Abbesses and convents,,"See also Occupations, offices and status for particular individuals rather than groups",,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Abbots and convents,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Almshouses,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Brotherhoods,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Burgesses,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Citizens,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Communities,,"Incl of boroughs, cities, towns",,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Convent,,men,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Convent,,women,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Dean and chapter,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Fraternities,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Guilds,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Hospitals,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Prioresses and convents,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Priors and convents,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Provosts and chapters,,,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Religious,,men,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Religious,,women,,,,,,,,,,
"Organisations and Associations, Lay and Ecclesiastical",Treasurer and Barons,,,,,,,,,,,,
Papacy,Audience of contradicted letters,,,,,,,,,,,,
Papacy,Cardinals,,,,,,,,,,,,
Papacy,Clementines,Papal decrees,,,,,,,,,,,
Papacy,Concordats,,,,,,,,,,,,
Papacy,Interdicts,,,,,,,,,,,,
Papacy,Legatine Constitutions,,,,,,,,,,,,
Papacy,Pall,Pallium,,,,,,,,,,,
Papacy,Papal briefs,Papal letters,,,,,,,,,,,
Papacy,Papal bulls,,"Papal bulls, named, A-Z, incl Clara devocionis sinceritas; Crescit facile in immensum; Et si quibuslibet; Execrabilis; Personam Carissimi; Rex excelsus",,,,,,,,,,
Papacy,Papal Chamber,,,,,,,,,,,,
Papacy,Papal Chancery,,,,,,,,,,,,
Papacy,Papal Constitutions,,"Constitutions, named, A-Z, incl: Ad compescendas; Ad tutelam; Amoris proprii; Cum ex eo; De multa; Decimas; Excommunicamus; Execrabilis; Licet canon; Quia regulares; Quum secundum apostolum qui; Sacrorum canonum; Si beneficia; Super cathedram",,,,,,,,,,
Papacy,Papal Correctors of letters,,,,,,,,,,,,
Papacy,Papal Curia,,"Curia, Papal, departments, A-Z; Curia, Papal, events at, A-Z, incl for eg: visits to; appeals to; consecrations at; deaths at; exchanges at; law suit at; resignation at; obligatory visits to by bishops (Limina Apostolorum)",,,,,,,,,,
Papacy,Papal decrees,Clementines,,,,,,,,,,,
Papacy,Papal Decretals,,May refer to collections of Papal decretals,,,,,,,,,,
Papacy,Papal dues,,Incl prorogation of payment,,,,,,,,,,
Papacy,Papal Legates,,,,,,,,,,,,
Papacy,Papal Letters of credence,,,,,,,,,,,,
Papacy,Papal Mandates,,,,,,,,,,,,
Papacy,Papal Nuncios,,,,,,,,,,,,
Papacy,Papal Penitentiaries,,,,,,,,,,,,
Papacy,Papal Privileges,,,,,,,,,,,,
Papacy,Papal Provisions,,incl unsuccessful,,,,,,,,,,
Papacy,Papal Reservations,,,,,,,,,,,,
Papacy,Papal taxation,,"See also Papacy, Taxation of Pope Nicholas IV; Taxation, Clerical",,,,,,,,,,
Papacy,Papal tenths,,Add details using E 179 database,,,,,,,,,,
Papacy,Penitentiaries general,,,,,,,,,,,,
Papacy,Popes,,,,,,,,,,,,
Papacy,Relations with Pope,,Incl for eg: excuses to Pope; requests to Pope; thanks to Pope,,,,,,,,,,
Papacy,Taxation of Pope Nicholas IV,Taxatio,,,,,,,,,,,
Permissions and powers,Confirmations,,Incl confirmations of licences to grant,,,,,,,,,,
Permissions and powers,Faculties,,,,,,,,,,,,
Permissions and powers,Licences,Licences to celebrate masses; Licences to serve churches,,,,,,,,,,,
Permissions and powers,Licences to celebrate masses,Licences,,,,,,,,,,,
Permissions and powers,Licences to serve churches,Licences,,,,,,,,,,,
Permissions and powers,Safe Conducts,,See also Transport and travel,,,,,,,,,,
Pilgrims and pilgrimages,Pilgrimages,,"Pilgrimages, to named places, A-Z (add placename, eg Compostella); see also Benefice and office holders, Absence",,,,,,,,,,
Pilgrims and pilgrimages,Pilgrims,,incl hospitality for,,,,,,,,,,
Plants and trees,Plants,,"Plants, named, A-Z",,,,,,,,,,
Plants and trees,Trees,,"Trees, named, A-Z",,,,,"Popes, named, A-Z",,,,,
Poverty,Paupers,,incl maintenance of,,,,,,,,,,
Poverty,Poverty,,"Poverty, of specific individuals or groups, A-Z, for eg: clerks; parishioners; priests; scholars; Poverty, of specific property, A-Z, for eg: benefices; religious houses; also relief of",,,,,,,,,,
Probate,Codicils,,"Probate matters dealt with in the Ecclesiastical Courts, see Courts, Ecclesiastical",,,,,,,,,,
Probate,Intestacy,,,,,,,,,,,,
Probate,Inventories,,of testators' goods; of intestates' goods,,,,,,,,,,
Probate,Last Wills and Testaments,,incl disputed,,,,,,,,,,
Probate,Letters of Administration,Administration Acts; Grants of Administration,,,,,,,,,,,
Probate,Probate,Grants of Probate,,,,,,,,,,,
Probate,Relaxations of Sequestrations,,,,,,,,,,,,
Probate,Renunciations of Executorship,,,,,,,,,,,,
Probate,Sequestrations,,,,,,,,,,,,
Probate,Supervisions,,,,,,,,,,,,
Probate,Testaments,,,,,,,,,,,,
Probate,Wills,,,,,,,,,,,,
Property and tenure,Archbishop's property,Property,,,,,,,,,,,
Property and tenure,Archbishops' residences,,,,,,,,,,,,
Property and tenure,Boundaries,,,,,,,,,,,,
Property and tenure,Frankalmoin,,,,,,,,,,,,
Property and tenure,Glebe lands,,,,,,,,,,,,
Property and tenure,Granges,,,,,,,,,,,,
Property and tenure,Homage,,,,,,,,,,,,
Property and tenure,Knight Service,,,,,,,,,,,,
Property and tenure,Lands,,,,,,,,,,,,
Property and tenure,Livery of Seisin,,,,,,,,,,,,
Property and tenure,Manors,,,,,,,,,,,,
Property and tenure,Mortmain,,,,,,,,,,,,
Property and tenure,Private Property,Property,,,,,,,,,,,
Property and tenure,Property,Archbishops' Property; Private Property,"Property, transactions, A-Z, for eg: alienation of; exchanges of; farming of; leasing of; Property, types, A-Z; also oversight of; inquiries into. See also Liberties, franchises and regalities; see also Archives, manuscripts and documents",,,,,,,,,,
Property and tenure,Quiet enjoyment,,,,,,,,,,,,
Property and tenure,Surveys,,incl inquiries into surveys; return of inquiries; surveys licenced; surveys ratified,,,,,,,,,,
Property and tenure,Tenants,,,,,,,,,,,,
Recreation and leisure,Hunting,,"See Animals, fish and birds, incl game and livestock, for game and game birds",,,,,,,,,,
Recreation and leisure,Leisure,,"Leisure, activities, A-Z",,,,,,,,,,
Recreation and leisure,Recreation,,"Recreation, for named individuals or groups, A-Z",,,,,,,,,,
"Religions, beliefs and adherents",Apostates,,,,,,,,,,,,
"Religions, beliefs and adherents",Baptists,,,,,,,,,,,,
"Religions, beliefs and adherents",Catechism,,,,,,,,,,,,
"Religions, beliefs and adherents",Catholicism,,,,,,,,,,,,
"Religions, beliefs and adherents",Catholics,,,,,,,,,,,,
"Religions, beliefs and adherents",Christianity,,"Christianity, incl Catholicism, Protestantism, Protestant Non conformity. Add Religions, named, A-Z, incl  Judaism, etc",,,,,,,,,,
"Religions, beliefs and adherents",Heretics,,"Heretics, by type, A-Z, incl Apostates, Lollards",,,,,,,,,,
"Religions, beliefs and adherents",Independents,,,,,,,,,,,,
"Religions, beliefs and adherents",Jews,,,,,,,,,,,,
"Religions, beliefs and adherents",Judaism,,,,,,,,,,,,
"Religions, beliefs and adherents",Lollards,,"Heretics, by type, A-Z",,,,,,,,,,
"Religions, beliefs and adherents",Miracles,,,,,,,,,,,,
"Religions, beliefs and adherents",Non conformists,,"Non conformists, by type, A-Z; incl Baptists, Independents, Presbyterians, Puritans, ?also Lutherans, Calvinists",,,,,,,,,,
"Religions, beliefs and adherents",Non conformity,Protestant Non conformity,,,,,,,,,,,
"Religions, beliefs and adherents",Presbyterians,,,,,,,,,,,,
"Religions, beliefs and adherents",Protestantism,,,,,,,,,,,,
"Religions, beliefs and adherents",Protestants,,,,,,,,,,,,
"Religions, beliefs and adherents",Puritans,,,,,,,,,,,,
"Religions, beliefs and adherents",Recusancy,,,,,,,,,,,,
"Religions, beliefs and adherents",Recusants,,,,,,,,,,,,
"Religions, beliefs and adherents",Satan,,,,,,,,,,,,
"Religions, beliefs and adherents",Thirty nine articles,,,,,,,,,,,,
Religious Houses ,Alien Priories,,see also Aliens,,,,,,,,,,
Religious Houses ,Commanderies,,,,,,,,,,,,
Religious Houses ,Convents,,,,,,,,,,,,
Religious Houses ,Friaries,,,,,,,,,,,,
Religious Houses ,Monasteries,,,,,,,,,,,,
Religious Houses ,Nunneries,,,,,,,,,,,,
Religious Houses ,Preceptories,,,,,,,,,,,,
Religious Houses ,Priories,,,,,,,,,,,,
Religious Houses ,Religious houses,,"Religious houses, general (Abbeys, Priories, Friaries, Commanderies, Preceptories, Nunneries), incl archbishop's relationship with; dispersal of; laity accommodated in; recruitment to; relocation of; supervision of. To be dealt with under places/institutions, with list of houses, by type, A-Z; see also Poverty; see also under place-names; use Buildings and structures for fabric; Property and tenure for lands, etc., see also Religious Orders",,,,,,,,,,
Religious Orders,Augustinians,,"Orders, religious, named, A-Z",,,,,,,,,,
Religious Orders,Austin Friars,Hermits of St Augustine; Friars,,,,,,,,,,,
Religious Orders,Benedictines,,,,,,,,,,,,
Religious Orders,Carmelite Friars,White Friars; Friars,,,,,,,,,,,
Religious Orders,Carmelites,,,,,,,,,,,,
Religious Orders,Carthusians,,,,,,,,,,,,
Religious Orders,Cistercians,,,,,,,,,,,,
Religious Orders,Cluniacs,,,,,,,,,,,,
Religious Orders,Crutched Friars,Friars,,,,,,,,,,,
Religious Orders,Dominicans,Friars Preachers; Black Friars; Friars,,,,,,,,,,,
Religious Orders,Franciscans,Friars Minor; Friats,incl privileges of,,,,,,,,,,
Religious Orders,Friars,Austin Friars; Carmelite Friars; Crutched Friars; Dominicans; Franciscans; Mendicant Friars,,,,,,,,,,,
Religious Orders,Gilbertines,,,,,,,,,,,,
Religious Orders,Grandmontines,,,,,,,,,,,,
Religious Orders,Knights Hospitallers,Hospitallers,,,,,,,,,,,
Religious Orders,Knights Templars,Templars,,,,,,,,,,,
Religious Orders,Mendicant Friars,Friars,"four orders generally (Franciscans, Dominicans, Austin Friars, Carmelite Friars)",,,,,,,,,,
Religious Orders,Premonstratensians,,,,,,,,,,,,
Rights and privileges,Benefit of clergy,,,,,,,,,,,,
Rights and privileges,Privilege of Canna,,,,,,,,,,,,
Rights and privileges,Privileges,,"Privileges, of individuals or groups, A-Z, incl of archbishop, of Hospitallers",,,,,,,,,,
Rights and privileges,Sanctuary,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Ablution,,"See also Sins, correction and forgiveness, Penances (Reconciliation)",,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Abstinence,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Acts of Reverence,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Anointing,Unction,incl at coronations; see also Extreme Unction,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Baptisms,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chrism,Oils,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Churchings,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Communion,Eucharist,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Confessions,,For eg: licence to hear,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Confirmations,,ie Full reception into the church after baptism,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Consecrations,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Coronations,,For eg: attendance at; attendance at excused; order of service; precedents,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Dedications,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Enclosures,,For eg: of anchoresses; of anchorites,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Extreme Unction,Anointing; Unction,of the sick and dying,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Funerals,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Genuflection,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Graces,,For eg: said at meals,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Host,Housel,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Incense,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Kisses of peace,Pax,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Marriages,Matrimony,incl solemnization of matrimony; see also Matrimony,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Oils,Chrism,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Processions,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Reconciliations,Ritual Cleansings,"See also Churches, chantries and chapels, for churchyards, desecrations and reconciliations",,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Rosaries,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Signs of the Cross,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Stations of the Cross,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Unction,Anointing; Extreme Unction,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Veilings of widows,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Vows,Vows of Chastity,"Profession of; see also Benefice and office holding, Professions",,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Vows of Chastity,Vows,incl ceremonies of,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Water,,,,,,,,,,,,
"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Wine,,,,,,,,,,,,
Royal Household,King's household,,,,,,,,,,,,
Royal Household,King's wardrobe,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Arithmetic,Quadrivium,"See also Occupations, offices and status",,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Astronomy,Quadrivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Canon and Civil Law,Laws; Law,"Subject of study; bachelors of (bachelors of Laws; LLB); licentiates in; doctors of Laws, LLD (utrius iuris doctor; utrius iuris professor)",,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Canon Law,Decrees; Law,Subject of study; bachelors of; doctors of,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Civil Law,,Subject of study; bachelors of; doctors of (iuris civilis professores),,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Degrees,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Dialectic,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Divinity,,Subject of study; doctors of,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Geometry,Quadrivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Grammar,Trivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Law,Canon and Civil Law; Canon Law; Civil Law,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Logic,Trivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Medicine,,Subject of study; doctors of,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Music,Quadrivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Pupils,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Quadrivium,Arithmetic; Geometry; Music; Astronomy,"The four subjects of arithmetic, geometry, music, astronomy",,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Rhetoric,Trivium,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Scholars,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Schoolboys,,Incl grammar schoolboys,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Schoolmasters,,,,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Schools,,"Schools, by type, A-Z, incl grammar schools, song schools",,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Theology,,Subject of study; doctors of (Sacre Theologie professor; sacre pagine professor; sacre scripture professor),,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Trivium,Grammar; Logic; Rhetoric,"The three subjects of grammar, logic, rhetoric",,,,,,,,,,
"Schools, Universities, Study, Teachers and Pupils",Universities,Studium generale,"Use for Studium generale (pl. Studia generalia), places of study/teaching, welcoming students from different regions/countries, that is, a term for a medieval university. Study at a 'Studium generale' in England therefore presumably refers to either Oxford or Cambridge University. See also Benefice and office holding, absence, non-residence, study; Sins, correction and forgiveness, Dispensations.",,,,,,,,,,
"Sins, correction and forgiveness",Absconding,,See also Crime and punishment,,,,,,,,,,
"Sins, correction and forgiveness",Absolution,,"Absolution for specific reasons, eg violence; also administration of, eg: licence to grant; mis administration of",,,,,,,,,,
"Sins, correction and forgiveness",Adultery,,,,,,,,,,,,
"Sins, correction and forgiveness",Anathema,,,,,,,,,,,,
"Sins, correction and forgiveness",Anger,,,,,,,,,,,,
"Sins, correction and forgiveness",Apostasy,,,,,,,,,,,,
"Sins, correction and forgiveness",Bastardy,,,,,,,,,,,,
"Sins, correction and forgiveness",Bestiality,,,,,,,,,,,,
"Sins, correction and forgiveness",Blasphemy,,,,,,,,,,,,
