SKIPTON,ecclesiastical parish,43,
SKIPWITH,ecclesiastical parish,41,
SKIRPENBECK,ecclesiastical parish,41,
SLAIDBURN,ecclesiastical parish,43,
SLALEY,ecclesiastical parish,27,
SLAWSTON,ecclesiastical parish,21,
SLEDMERE,ecclesiastical parish,41,
SLINGSBY,ecclesiastical parish,42,
SNAITH,ecclesiastical parish,43,
SNARFORD,ecclesiastical parish,22,
SNEATON,ecclesiastical parish,42,
SOCKBURN,ecclesiastical parish,11,
SOCKBURN,ecclesiastical parish,42,
SOMERBY,ecclesiastical parish,22,
SOUTH CAVE,ecclesiastical parish,41,
SOUTH COLLINGHAM,ecclesiastical parish,28,
SOUTH COWTON,ecclesiastical parish,42,
SOUTH DALTON,ecclesiastical parish,41,
SOUTH FERRIBY,ecclesiastical parish,22,
SOUTH KILVINGTON,ecclesiastical parish,42,
SOUTH KIRKBY,ecclesiastical parish,43,
SOUTH LEVERTON,ecclesiastical parish,28,
SOUTH MUSKHAM,ecclesiastical parish,28,
SOUTH OTTERINGTON,ecclesiastical parish,42,
SOUTH SCARLE,ecclesiastical parish,28,
SOUTH STAINLEY,ecclesiastical parish,43,
SOUTH WHEATLEY,ecclesiastical parish,28,
SOUTHWELL,ecclesiastical parish,28,
SOWERBY,ecclesiastical parish,43,
SPALDING,ecclesiastical parish,22,
SPENNITHORNE,ecclesiastical parish,42,
SPOFFORTH,ecclesiastical parish,43,
SPONDON,ecclesiastical parish,8,
SPROATLEY,ecclesiastical parish,41,
SPROTBROUGH,ecclesiastical parish,43,
ST ALBANS,ecclesiastical parish,16,
ST ANDREW,ecclesiastical parish,27,
ST ANDREW AUCKLAND,ecclesiastical parish,11,
ST ANDREW HOLBORN,ecclesiastical parish,24,
ST ANDREW HUBBARD,ecclesiastical parish,23,
ST BARTHOLOMEW,ecclesiastical parish,23,
ST BEES,ecclesiastical parish,7,
ST BENET,ecclesiastical parish,23,
ST BOTOLPH,ecclesiastical parish,23,
ST BRIDE,ecclesiastical parish,24,
ST BRIDGET CHESTER,ecclesiastical parish,5,
ST CLEMENT,ecclesiastical parish,23,
ST CLEMENT DANES,ecclesiastical parish,24,
ST CUTHBERT,ecclesiastical parish,42,
ST CUTHBERT [CARLISLE],ecclesiastical parish,7,
ST DUNSTAN IN THE EAST,ecclesiastical parish,23,
ST DUNSTAN IN THE WEST,ecclesiastical parish,24,
ST DUNSTAN STEPNEY,ecclesiastical parish,24,
ST GEORGE HANOVER SQUARE,ecclesiastical parish,24,
ST GEORGE IN THE EAST,ecclesiastical parish,24,
ST GEORGE THE MARTYR,ecclesiastical parish,24,
ST GEORGE THE MARTYR SOUTHWARK,ecclesiastical parish,35,
ST GILES,ecclesiastical parish,11,
ST GILES IN THE FIELDS,ecclesiastical parish,24,
ST GILES WITHOUT CRIPPLEGATE,ecclesiastical parish,24,
ST GREGORY BY ST PAULS,ecclesiastical parish,23,
ST IVES,ecclesiastical parish,17,
ST JAMES,ecclesiastical parish,23,
ST JAMES CLERKENWELL,ecclesiastical parish,24,
ST JAMES WESTMINSTER,ecclesiastical parish,24,
ST JOHN,ecclesiastical parish,27,
ST JOHN AT HACKNEY,ecclesiastical parish,24,
ST JOHN BECKERMET,ecclesiastical parish,7,
ST JOHN BREDWARDINE,ecclesiastical parish,40,
ST JOHN LEE,ecclesiastical parish,27,
ST JOHN THE BAPTIST CHESTER,ecclesiastical parish,5,
ST JOHNS WITH THROAPHAM,ecclesiastical parish,43,
ST LAWRENCE,ecclesiastical parish,41,
ST LAWRENCE APPLEBY,ecclesiastical parish,38,
ST LAWRENCE JEWRY,ecclesiastical parish,23,
ST LAWRENCE POUNTNEY,ecclesiastical parish,23,
ST LAWRENCE ST MICHAEL APPLEBY OR BONGATE,ecclesiastical parish,38,
ST LEONARD SHOREDITCH,ecclesiastical parish,24,
ST LUKE,ecclesiastical parish,24,
ST LUKE CHELSEA,ecclesiastical parish,24,
ST MARGARET,ecclesiastical parish,23,
ST MARTIN CHESTER,ecclesiastical parish,5,
ST MARY ALDERMARY,ecclesiastical parish,23,
ST MARY LE BOW,ecclesiastical parish,23,
ST MARY MAGDALEN,ecclesiastical parish,23,
ST MARY NEWINGTON,ecclesiastical parish,35,
"ST MARY ON THE HILL, CHESTER",ecclesiastical parish,5,
ST MARY WOOLNOTH,ecclesiastical parish,23,
ST MARY [CARLISLE],ecclesiastical parish,7,
ST MARYLEBONE,ecclesiastical parish,24,
ST MICHAEL APPLEBY OR BONGATE,ecclesiastical parish,38,
ST MICHAEL CHESTER,ecclesiastical parish,5,
ST MICHAELS ON WYRE,ecclesiastical parish,20,
ST NICHOLAS,ecclesiastical parish,11,
ST NICHOLAS,ecclesiastical parish,27,
ST OLAVE,ecclesiastical parish,5,
ST OLAVE,ecclesiastical parish,23,
ST OSWALD,ecclesiastical parish,11,
ST OSWALD CHESTER,ecclesiastical parish,5,
ST PAUL COVENT GARDEN,ecclesiastical parish,24,
ST PETER,ecclesiastical parish,23,
ST PETER CHESTER,ecclesiastical parish,5,
ST SAVIOUR SOUTHWARK,ecclesiastical parish,35,
ST SEPULCHRE,ecclesiastical parish,24,
ST STEPHEN,ecclesiastical parish,23,
ST THOMAS THE APOSTLE,ecclesiastical parish,23,
STAINDROP,ecclesiastical parish,11,
STAINFIELD,ecclesiastical parish,22,
STAINTON,ecclesiastical parish,42,
STAINTON,ecclesiastical parish,43,
STALMINE,ecclesiastical parish,20,
STAMFORD ALL SAINTS,ecclesiastical parish,22,
STAMFORD ST GEORGE,ecclesiastical parish,22,
"STAMFORD, ST MARTIN BARON",ecclesiastical parish,26,
STAMFORDHAM,ecclesiastical parish,27,
STANDISH,ecclesiastical parish,20,
STANFORD ON SOAR,ecclesiastical parish,28,
STANHOPE,ecclesiastical parish,11,
STANLEY,ecclesiastical parish,43,
STANLOW,ecclesiastical parish,5,
STANNINGTON,ecclesiastical parish,27,
STANWICK,ecclesiastical parish,42,
STANWIX,ecclesiastical parish,7,
STAPENHILL,ecclesiastical parish,8,
STAPLEFORD,ecclesiastical parish,28,
STAPLETON,ecclesiastical parish,7,
STAUNTON,ecclesiastical parish,28,
STAVELEY,ecclesiastical parish,8,
STAVELEY,ecclesiastical parish,43,
STIDD,ecclesiastical parish,20,
STILLINGFLEET,ecclesiastical parish,43,
STILLINGFLEET WITH MOREBY,ecclesiastical parish,41,
STILLINGTON,ecclesiastical parish,42,
STOCKPORT,ecclesiastical parish,5,
STOCKTON ON THE FOREST,ecclesiastical parish,42,
STOCKTON-ON-TEES,ecclesiastical parish,11,
STOKE-ON-TRENT,ecclesiastical parish,33,
STOKEHAM,ecclesiastical parish,28,
STOKESAY,ecclesiastical parish,31,
STOKESLEY,ecclesiastical parish,42,
STONEGRAVE,ecclesiastical parish,42,
STOWE,ecclesiastical parish,22,
STOWELL,ecclesiastical parish,13,
STRANTON,ecclesiastical parish,11,
STRELLEY,ecclesiastical parish,28,
STRENSALL,ecclesiastical parish,42,
STRENSHAM,ecclesiastical parish,40,
STROUD,ecclesiastical parish,13,
STUDLEY,ecclesiastical parish,37,
STURTON LE STEEPLE,ecclesiastical parish,28,
SUNDERLAND,ecclesiastical parish,11,
SUTTON,ecclesiastical parish,41,
SUTTON BONINGTON ST ANN,ecclesiastical parish,28,
SUTTON BONINGTON ST MICHAEL,ecclesiastical parish,28,
SUTTON CUM LOUND,ecclesiastical parish,28,
SUTTON IN ASHFIELD,ecclesiastical parish,28,
SUTTON ON DERWENT,ecclesiastical parish,41,
SUTTON ON THE FOREST,ecclesiastical parish,42,
SUTTON ON TRENT,ecclesiastical parish,28,
SWETTENHAM,ecclesiastical parish,5,
SWILLINGTON,ecclesiastical parish,43,
SWINE,ecclesiastical parish,41,
SWINEFLEET,ecclesiastical parish,43,
SYSTON,ecclesiastical parish,21,
TADCASTER,ecclesiastical parish,43,
TAMWORTH,ecclesiastical parish,33,
TANKERSLEY,ecclesiastical parish,43,
TARPORLEY,ecclesiastical parish,5,
TARVIN,ecclesiastical parish,5,
TATHAM,ecclesiastical parish,20,
TATTENHALL,ecclesiastical parish,5,
TAXAL,ecclesiastical parish,5,
TERRINGTON,ecclesiastical parish,42,
TEVERSAL,ecclesiastical parish,28,
THIRKLEBY,ecclesiastical parish,42,
THIRSK,ecclesiastical parish,42,
THORGANBY,ecclesiastical parish,41,
THORMANBY,ecclesiastical parish,42,
THORNABY,ecclesiastical parish,42,
THORNE,ecclesiastical parish,43,
THORNER,ecclesiastical parish,43,
THORNES,ecclesiastical parish,43,
THORNEY,ecclesiastical parish,28,
THORNHILL,ecclesiastical parish,43,
THORNTON,ecclesiastical parish,3,
THORNTON,ecclesiastical parish,21,
THORNTON,ecclesiastical parish,22,
THORNTON,ecclesiastical parish,41,
THORNTON CURTIS,ecclesiastical parish,22,
THORNTON DALE,ecclesiastical parish,42,
THORNTON IN CRAVEN,ecclesiastical parish,43,
THORNTON IN LONSDALE,ecclesiastical parish,20,
THORNTON IN LONSDALE,ecclesiastical parish,43,
THORNTON LE MOOR,ecclesiastical parish,22,
THORNTON LE MOORS,ecclesiastical parish,5,
THORNTON LE STREET,ecclesiastical parish,42,
THORNTON STEWARD,ecclesiastical parish,42,
THORNTON WATLASS,ecclesiastical parish,42,
THOROTON,ecclesiastical parish,28,
THORP ARCH,ecclesiastical parish,43,
THORPE,ecclesiastical parish,28,
THORPE BASSETT,ecclesiastical parish,41,
THORPE HESLEY,ecclesiastical parish,43,
THORPE SALVIN,ecclesiastical parish,43,
THROCKINGTON,ecclesiastical parish,27,
THRUMPTON,ecclesiastical parish,28,
THRUSSINGTON,ecclesiastical parish,21,
THRYBERGH,ecclesiastical parish,43,
THURCASTON,ecclesiastical parish,21,
THURGARTON,ecclesiastical parish,28,
THURNSCOE,ecclesiastical parish,43,
THURSBY,ecclesiastical parish,7,
THURSTASTON,ecclesiastical parish,5,
THWING,ecclesiastical parish,41,
TICKHILL,ecclesiastical parish,43,
TILSTON,ecclesiastical parish,5,
TITHBY,ecclesiastical parish,28,
TODWICK,ecclesiastical parish,43,
TOLLERTON,ecclesiastical parish,28,
TONG,ecclesiastical parish,43,
TOPCLIFFE,ecclesiastical parish,42,
TORPENHOW,ecclesiastical parish,7,
TOTTENHAM,ecclesiastical parish,24,
TREETON,ecclesiastical parish,43,
TRESWELL,ecclesiastical parish,28,
TRIMDON,ecclesiastical parish,11,
TROWELL,ecclesiastical parish,28,
TUNSTALL,ecclesiastical parish,41,
TUXFORD,ecclesiastical parish,28,
TWEEDMOUTH,ecclesiastical parish,27,
TYNEMOUTH,ecclesiastical parish,27,
ULCEBY,ecclesiastical parish,22,
ULDALE,ecclesiastical parish,7,
ULLEY,ecclesiastical parish,43,
ULVERSTON,ecclesiastical parish,20,
UPLEATHAM,ecclesiastical parish,42,
UPPER BROUGHTON,ecclesiastical parish,28,
UPPER HELMSLEY,ecclesiastical parish,42,
UPPER LANGWITH,ecclesiastical parish,8,
UPPINGHAM,ecclesiastical parish,30,
UPTON,ecclesiastical parish,22,
UPTON,ecclesiastical parish,28,
URSWICK,ecclesiastical parish,20,
UTTOXTER,ecclesiastical parish,33,
WADDINGTON,ecclesiastical parish,43,
WADWORTH,ecclesiastical parish,43,
"WAKEFIELD, ALL SAINTS",ecclesiastical parish,43,
"WAKEFIELD, HOLY TRINITY",ecclesiastical parish,43,
WALES,ecclesiastical parish,43,
WALESBY,ecclesiastical parish,22,
WALESBY,ecclesiastical parish,28,
WALGRAVE,ecclesiastical parish,26,
WALKERINGHAM,ecclesiastical parish,28,
WALKINGHAM WITH OCCANEY,ecclesiastical parish,43,
WALKINGTON,ecclesiastical parish,41,
WALKINGTON,ecclesiastical parish,43,
WALLASEY,ecclesiastical parish,5,
WALLINGTON CUM THORPLAND,ecclesiastical parish,25,
WALLINGWELLS,ecclesiastical parish,28,
WALLSEND,ecclesiastical parish,27,
WALTHAM ST LAWRENCE,ecclesiastical parish,2,
WALTON,ecclesiastical parish,7,
WALTON,ecclesiastical parish,43,
WALTON ON THE HILL,ecclesiastical parish,20,
WARCOP,ecclesiastical parish,38,
WARDEN,ecclesiastical parish,27,
WARDLEY,ecclesiastical parish,30,
WARKWORTH,ecclesiastical parish,27,
WARMFIELD,ecclesiastical parish,43,
WARMINGHAM,ecclesiastical parish,5,
WARMSWORTH,ecclesiastical parish,43,
WARRINGTON,ecclesiastical parish,20,
WARSOP,ecclesiastical parish,28,
WARTER,ecclesiastical parish,41,
WARTHILL,ecclesiastical parish,42,
WARTON,ecclesiastical parish,20,
WARWICK,ecclesiastical parish,7,
WASHINGTON,ecclesiastical parish,11,
WATH,ecclesiastical parish,42,
WATH UPON DEARNE,ecclesiastical parish,43,
WATTON,ecclesiastical parish,41,
WAVERTON,ecclesiastical parish,5,
WAWNE,ecclesiastical parish,41,
WEAVERHAM,ecclesiastical parish,5,
WEAVERTHORPE,ecclesiastical parish,41,
WELBECK,ecclesiastical parish,28,
WELBOURN,ecclesiastical parish,22,
WELBURY,ecclesiastical parish,42,
WELL,ecclesiastical parish,42,
WELLINGBOROUGH,ecclesiastical parish,26,
WELLOW,ecclesiastical parish,28,
WELLOW,ecclesiastical parish,32,
WELTON,ecclesiastical parish,26,
WELTON,ecclesiastical parish,41,
WELWICK,ecclesiastical parish,41,
WENSLEY,ecclesiastical parish,42,
WENTWORTH,ecclesiastical parish,43,
WEST ACKLAM,ecclesiastical parish,42,
WEST ARDSLEY,ecclesiastical parish,43,
WEST BRADENHAM,ecclesiastical parish,25,
WEST BRIDGFORD,ecclesiastical parish,28,
WEST BURTON,ecclesiastical parish,28,
WEST DRAYTON,ecclesiastical parish,28,
WEST GRINSTEAD,ecclesiastical parish,36,
WEST HALTON,ecclesiastical parish,22,
WEST HESLERTON,ecclesiastical parish,41,
WEST LEAKE,ecclesiastical parish,28,
WEST MERSEA,ecclesiastical parish,12,
WEST RASEN,ecclesiastical parish,22,
WEST RETFORD,ecclesiastical parish,28,
WEST ROUNTON,ecclesiastical parish,42,
WEST TANFIELD,ecclesiastical parish,42,
WEST WITTON,ecclesiastical parish,42,
WESTON,ecclesiastical parish,28,
WESTON,ecclesiastical parish,43,
WESTON UPON TRENT,ecclesiastical parish,33,
WESTOW,ecclesiastical parish,41,
WESTWARD,ecclesiastical parish,7,
WETHERAL,ecclesiastical parish,7,
WETWANG,ecclesiastical parish,41,
WHALLEY,ecclesiastical parish,20,
WHALLEY,ecclesiastical parish,43,
WHARRAM LE STREET,ecclesiastical parish,41,
WHARRAM PERCY,ecclesiastical parish,41,
WHATTON,ecclesiastical parish,28,
WHELDRAKE,ecclesiastical parish,41,
WHENBY,ecclesiastical parish,42,
WHICKHAM,ecclesiastical parish,11,
WHISTON,ecclesiastical parish,43,
WHITBURN,ecclesiastical parish,11,
WHITBY,ecclesiastical parish,42,
WHITCHURCH,ecclesiastical parish,5,
WHITCHURCH,ecclesiastical parish,31,
WHITEGATE,ecclesiastical parish,5,
WHITFIELD,ecclesiastical parish,27,
WHITGIFT,ecclesiastical parish,43,
WHITKIRK,ecclesiastical parish,43,
WHITTINGHAM,ecclesiastical parish,27,
WHITTINGTON,ecclesiastical parish,8,
WHITTINGTON,ecclesiastical parish,20,
WHITTON,ecclesiastical parish,22,
WHITWELL,ecclesiastical parish,8,
WHITWELL,ecclesiastical parish,42,
WHITWELL-ON-THE-HILL,ecclesiastical parish,42,
WHITWORTH,ecclesiastical parish,11,
WHIXLEY,ecclesiastical parish,43,
WHORLTON,ecclesiastical parish,42,
WIBSEY,ecclesiastical parish,43,
WICKERSLEY,ecclesiastical parish,43,
WIDMERPOOL,ecclesiastical parish,28,
WIGAN,ecclesiastical parish,20,
WIGGINTON,ecclesiastical parish,42,
WIGHILL,ecclesiastical parish,43,
WIGTON,ecclesiastical parish,7,
WILBERFOSS,ecclesiastical parish,41,
WILFORD,ecclesiastical parish,28,
WILLERBY,ecclesiastical parish,41,
WILLOUGHBY,ecclesiastical parish,37,
WILLOUGHBY ON THE WOLDS,ecclesiastical parish,28,
WILMSLOW,ecclesiastical parish,5,
WILTON,ecclesiastical parish,42,
WINDERMERE,ecclesiastical parish,38,
WINESTEAD,ecclesiastical parish,41,
WINSTON,ecclesiastical parish,11,
WINTERTON,ecclesiastical parish,22,
WINTHORPE,ecclesiastical parish,28,
WINTRINGHAM,ecclesiastical parish,41,
WINWICK,ecclesiastical parish,20,
WIRKSWORTH,ecclesiastical parish,8,
WISBECH,ecclesiastical parish,4,
WISTASTON,ecclesiastical parish,5,
WISTOW,ecclesiastical parish,43,
WITHERNWICK,ecclesiastical parish,41,
WITTON,ecclesiastical parish,25,
WITTON GILBERT,ecclesiastical parish,11,
WITTON LE WEAR,ecclesiastical parish,11,
WIVERTON HALL,ecclesiastical parish,28,
WOLD NEWTON,ecclesiastical parish,41,
WOLLATON,ecclesiastical parish,28,
WOLSINGHAM,ecclesiastical parish,11,
WOLVERHAMPTON,ecclesiastical parish,33,
WOMERSLEY,ecclesiastical parish,43,
WOODBOROUGH,ecclesiastical parish,28,
WOODCHURCH,ecclesiastical parish,5,
WOODHORN,ecclesiastical parish,27,
WOOLLEY,ecclesiastical parish,17,
WORKINGTON,ecclesiastical parish,7,
WORKSOP,ecclesiastical parish,28,
WORLABY,ecclesiastical parish,22,
WRAGBY,ecclesiastical parish,22,
WRAGBY,ecclesiastical parish,43,
WRAWBY,ecclesiastical parish,22,
WRENBURY,ecclesiastical parish,5,
WRESSELL,ecclesiastical parish,41,
WROOT,ecclesiastical parish,22,
WROXETER,ecclesiastical parish,31,
WYBUNBURY,ecclesiastical parish,5,
WYCLIFFE,ecclesiastical parish,42,
WYKEHAM,ecclesiastical parish,42,
YARM,ecclesiastical parish,42,
YEDINGHAM,ecclesiastical parish,41,
YORK ST MARY (WALMGATE),ecclesiastical parish,44,
"YORK, ALL SAINTS (NORTH STREET)",ecclesiastical parish,44,
"YORK, ALL SAINTS (PAVEMENT)",ecclesiastical parish,44,
"YORK, ALL SAINTS (PEASEHOLME)",ecclesiastical parish,44,
"YORK, HOLY TRINITY (GOODRAMGATE)",ecclesiastical parish,44,
"YORK, HOLY TRINITY (KINGS COURT)",ecclesiastical parish,44,
"YORK, HOLY TRINITY (MICKLEGATE)",ecclesiastical parish,44,
"YORK, ST ANDREW",ecclesiastical parish,44,
"YORK, ST CLEMENT",ecclesiastical parish,44,
"YORK, ST CRUX",ecclesiastical parish,44,
"YORK, ST CUTHBERT",ecclesiastical parish,44,
"YORK, ST DENYS",ecclesiastical parish,44,
"YORK, ST EDWARD",ecclesiastical parish,44,
"YORK, ST GEORGE",ecclesiastical parish,44,
"YORK, ST GILES",ecclesiastical parish,44,
"YORK, ST GREGORY",ecclesiastical parish,44,
"YORK, ST HELEN (FISHERGATE)",ecclesiastical parish,44,
"YORK, ST HELEN (ON THE WALLS)",ecclesiastical parish,44,
"YORK, ST HELEN (STONEGATE)",ecclesiastical parish,44,
"YORK, ST JOHN (DELPIKE)",ecclesiastical parish,44,
"YORK, ST JOHN (MICKLEGATE)",ecclesiastical parish,44,
"YORK, ST LAWRENCE",ecclesiastical parish,44,
"YORK, ST MARGARET WITH ST PETER LE WILLOWS",ecclesiastical parish,44,
"YORK, ST MARTIN (CONEY STREET)",ecclesiastical parish,44,
"YORK, ST MARTIN (CUM GREGORY)",ecclesiastical parish,44,
"YORK, ST MARY (CASTLEGATE)",ecclesiastical parish,44,
"YORK, ST MARY (LAYERTHORPE)",ecclesiastical parish,44,
"YORK, ST MARY BISHOPHILL (JUNIOR)",ecclesiastical parish,44,
"YORK, ST MARY BISHOPHILL (SENIOR)",ecclesiastical parish,44,
"YORK, ST MAURICE",ecclesiastical parish,44,
"YORK, ST MICHAEL (SPURRIERGATE)",ecclesiastical parish,44,
"YORK, ST NICHOLAS",ecclesiastical parish,44,
"YORK, ST OLAVE",ecclesiastical parish,44,
"YORK, ST PETER LE WILLOWS",ecclesiastical parish,44,
"YORK, ST PETER THE LITTLE",ecclesiastical parish,44,
"YORK, ST SAMPSON",ecclesiastical parish,44,
"YORK, ST SAVIOUR",ecclesiastical parish,44,
"YORK, ST WILFRID",ecclesiastical parish,44,
"YORK, THE CASTLE",ecclesiastical parish,44,
