New Folio No. and Face,Position in volume,Format,Language,Entry No.,Entry Part,Section - Type,Printed,Document Notes,Editors' Notes,Condition - Conservation Survey,Subject - Main heading 1,Subject - Sub-heading 1,Subject - Sub-sub-heading 1,Subject - Main heading 2,Subject - Sub-heading 2,Subject - Sub-sub-heading 2,Subject - Main heading 3,Subject - Sub-heading 3,Subject - Sub-sub-heading 3,Subject - Main heading 4,Subject - Sub-heading 4,Subject - Sub-sub-heading 4
64 r - 64 r,,Parchment,Latin,793,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
64 r - 64 r,,Parchment,Latin,794,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
64 r - 64 r,,Parchment,Latin,795,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
64 v - 64 v,,Parchment,Latin,796,,Archdeaconry of the East Riding,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
64 v - 64 v,,Parchment,Latin,797,,Archdeaconry of the East Riding,,,,,"Dues and offerings, Ecclesiastical",First fruits,rectory,,,,,,,,,
64 v - 64 v,,Parchment,Latin,798,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Inductions,rector,,,,,,,,,
64 v - 64 v,,Parchment,Latin,799,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
64 v - 64 v,,Parchment,Latin,800,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
64 v - 64 v,,Parchment,Latin,801,,Archdeaconry of the East Riding,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
64 v - 64 v,,Parchment,Latin,802,,Archdeaconry of the East Riding,,,,,"Courts, Ecclesiastical",Probate,testament,,,,,,,,,
64 v - 64 v,,Parchment,Latin,803,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
64 v - 64 v,,Parchment,Latin,804,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
64 v - 65 r,,Parchment,Latin,805,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
65 r - 65 r,,Parchment,Latin,806,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
65 r - 65 r,,Parchment,Latin,807,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
65 r - 65 r,,Parchment,Latin,808,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
65 r - 65 r,,Parchment,Latin,809,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
65 r - 65 r,,Parchment,Latin,810,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
65 r - 65 r,,Parchment,Latin,811,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
65 r - 65 r,,Parchment,Latin,812,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
65 r - 65 r,,Parchment,Latin,813,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
65 r - 65 r,,Parchment,Latin,814,,Archdeaconry of the East Riding,,,Marginal note in a later (early 17th cent?) hand,,Benefice and office holding,Absence,fixed term,,,,,,,,,
65 r - 65 v,,Parchment,Latin,815,,Archdeaconry of the East Riding,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
65 v - 65 v,,Parchment,Latin,816,,Archdeaconry of the East Riding,,,,,Liturgy and worship,Prayers,for end of plague,Liturgy and worship,Prayers,peace with Scots,,,,,,
65 v - 65 v,,Parchment,Latin,817,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
65 v - 65 v,,Parchment,Latin,818,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
65 v - 65 v,,Parchment,Latin,819,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
65 v - 65 v,,Parchment,Latin,820,,Archdeaconry of the East Riding,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
65 v - 65 v,,Parchment,Latin,821,,Archdeaconry of the East Riding,,,,,Benefice and office holding,Collations,canon and prebendary,,,,,,,,,
65 v - 65 v,,Parchment,Latin,822,,Archdeaconry of the East Riding,,notarial subscription,,,Benefice and office holding,Collations,canon and prebendary,,,,,,,,,
65 v - 66 r,,Parchment,Latin,823,,Archdeaconry of the East Riding,,"notarial instrument, copy",,,Benefice and office holding,Admissions,canon and prebendary,,,,,,,,,
65 v - 66 r,,Parchment,Latin,824,,Archdeaconry of the East Riding,,notarial subscription to copy of notarial instrument,,,Benefice and office holding,Admissions,canon and prebendary,,,,,,,,,
66 r - 66 r,,Parchment,Latin,825,,Archdeaconry of the East Riding,,,,,Archives and manuscripts,Confirmations,property,,,,,,,,,
66 r - 67 r,,Parchment,Latin,826,,Archdeaconry of the East Riding,,agreement,,,"Dues and offerings, Ecclesiastical",Oblations,parish church,,,,,,,,,
67 r - 67 r,,Parchment,Latin,827,a,Archdeaconry of the East Riding,,notarial subscriptions,,,"Dues and offerings, Ecclesiastical",Oblations,parish church,,,,,,,,,
67 v - 67 v,,Parchment,,827,b,Archdeaconry of the East Riding,,notarial subscriptions,,,No subject,No subject,No subject,,,,,,,,,
68 r - 68 r,,Parchment,Latin,828,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Institutions,vicar,,,,,,,,,
68 r - 68 r,,Parchment,Latin,829,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,vicar,,,,,,,,,
68 r - 68 r,,Parchment,Latin,830,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Institutions,rector (moiety),,,,,,,,,
68 r - 68 r,,Parchment,Latin,831,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,rector (moiety),,,,,,,,,
68 r - 68 r,,Parchment,Latin,832,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
68 r - 68 v,,Parchment,Latin,833,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
68 r - 68 v,,Parchment,Latin,834,,Archdeaconry of Nottingham,,commission for,,Obscured text - folds,"Dues and offerings, Ecclesiastical",Tithes,inquiries into,,,,,,,,,
68 v - 68 v,,Parchment,Latin,835,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,service,,,,,,,,,
68 v - 68 v,,Parchment,Latin,836,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,fixed term,,,,,,,,,
68 v - 69 r,,Parchment,Latin,837,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
69 r - 69 r,,Parchment,Latin,838,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,fixed term,,,,,,,,,
69 r - 69 r,,Parchment,Latin,839,,Archdeaconry of Nottingham,,"request for, to be allowed",,Obscured text - folds,Benefice and office holding,Resignation,vicar,Corrodies and pensions,Pensions,for clergy,,,,,,
69 r - 69 r,,Parchment,Latin,840,,Archdeaconry of Nottingham,,appointed to a position in the Archdeaconry of Nottingham,text unclear?,Obscured text - folds,Religious orders,Dominican friars,,,,,,,,,,
69 r - 69 r,,Parchment,Latin,841,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Admissions,master of hospital,,,,,,,,,
69 r - 69 r,,Parchment,Latin,842,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,fixed term,,,,,,,,,
69 r - 69 r,,Parchment,Latin,843,,Archdeaconry of Nottingham,,,,Obscured text - folds,Archives and manuscripts,Letters dimissory,holy orders,,,,,,,,,
69 r - 69 r,,Parchment,Latin,844,,Archdeaconry of Nottingham,,commission to allow,,Obscured text - folds,"Rites, Sacraments, Sacramentals, Ceremonies and equipment",Chastity,vow of,,,,,,,,,
69 r - 69 v,,Parchment,Latin,845,,Archdeaconry of Nottingham,,,,Obscured text - folds,"Administrative Units, Ecclesiastical",Vicarages,inquisitions into,,,,,,,,,
69 v - 69 v,,Parchment,Latin,846,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Non-residence,fixed term,Benefice and office holding,Non-residence,"synods, not to attend",,,,,,
69 v - 69 v,,Parchment,Latin,847,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Non-residence,fixed term,Benefice and office holding,Non-residence,"synods, not to attend",,,,,,
69 v - 69 v,,Parchment,Latin,848,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Institutions,rector,,,,,,,,,
69 v - 69 v,,Parchment,Latin,849,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,rector,,,,,,,,,
69 v - 69 v,,Parchment,Latin,850,,Archdeaconry of Nottingham,,commission for,,Obscured text - folds,"Courts, Ecclesiastical",Probate,testament,,,,,,,,,
69 v - 69 v,,Parchment,Latin,851,,Archdeaconry of Nottingham,,,,Obscured text - folds,Religious houses,Religious houses,laity accommodated in,,,,,,,,,
69 v - 69 v,,Parchment,Latin,852,,Archdeaconry of Nottingham,,"transcript of, for vicar",,Obscured text - folds,Benefice and office holding,Exchanges,,,,,,,,,,
69 v - 69 v,,Parchment,Latin,853,,Archdeaconry of Nottingham,,,,Obscured text - folds,"Administrative Units, Ecclesiastical",Vicarages,inquisitions into,,,,,,,,,
69 v - 69 v,,Parchment,Latin,854,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefices,Vacancy,vicarages,Benefices,Vacancy,inquiries into,,,,,,
69 v - 69 v,,Parchment,Latin,855,,Archdeaconry of Nottingham,,commission to receive,,Obscured text - folds,Benefice and office holding,Retirement,prior,Benefice and office holding,Elections,prior,Corrodies and pensions,Pensions,for religious,,,
69 v - 69 v,,Parchment,Latin,856,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,fixed term,,,,,,,,,
69 v - 69 v,,Parchment,Latin,857,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,service,,,,,,,,,
69 v - 69 v,,Parchment,Latin,858,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Absence,fixed term,,,,,,,,,
69 v - 69 v,,Parchment,Latin,859,,Archdeaconry of Nottingham,,,,Obscured text - folds,Crime and punishment,"Clerks, criminous",commission to receive,,,,,,,,,
70 r - 70 r,,Parchment,Latin,860,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Exchanges,,,,,,,,,,
70 r - 70 r,,Parchment,Latin,861,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
70 r - 70 r,,Parchment,Latin,862,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
70 r - 70 r,,Parchment,Latin,863,,Archdeaconry of Nottingham,,unfinished entry,,,No subject,No subject,No subject,,,,,,,,,
70 r - 70 r,,Parchment,Latin,864,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
70 r - 70 r,,Parchment,Latin,865,,Archdeaconry of Nottingham,,,,,"Occupations, offices and status",Churchwarden,appointment,,,,,,,,,
70 r - 70 r,,Parchment,Latin,866,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Collations,vicar,,,,,,,,,
70 v - 70 v,,Parchment,Latin,867,,Archdeaconry of Nottingham,,,,,"Administrative Units, Ecclesiastical",Vicarages,licences to set at farm,,,,,,,,,
70 v - 70 v,,Parchment,Latin,868,,Archdeaconry of Nottingham,,,,,Benefices,Presentation,rectories,,,,,,,,,
70 v - 70 v,,Parchment,Latin,869,,Archdeaconry of Nottingham,,,,,Benefices,Vacancy,vicarages,Benefices,Vacancy,inquiries into,,,,,,
70 v - 70 v,,Parchment,Latin,870,,Archdeaconry of Nottingham,,,,,Benefices,Vacancy,vicarages,Benefices,Vacancy,inquiries into,,,,,,
71 r - 71 r,,Parchment,Latin,871,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
71 r - 71 r,,Parchment,Latin,872,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
71 r - 71 r,,Parchment,Latin,873,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
71 r - 71 r,,Parchment,Latin,874,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
71 r - 71 r,,Parchment,Latin,875,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
71 r - 71 r,,Parchment,Latin,876,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
71 r - 71 r,,Parchment,Latin,877,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
71 r - 71 r,,Parchment,Latin,878,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
71 r - 71 r,,Parchment,Latin,879,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
71 r - 71 r,,Parchment,Latin,880,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Non-residence,fixed term,Benefice and office holding,Non-residence,"study, 'cum ex eo'",,,,,,
71 r - 71 v,,Parchment,Latin,881,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Exchanges,,,,,,,,,,
71 v - 71 v,,Parchment,Latin,882,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,fixed term,Benefice and office holding,Absence,"study, 'cum ex eo'",,,,,,
71 v - 71 v,,Parchment,Latin,883,,Archdeaconry of Nottingham,,study?,,,"Sins, correction and forgiveness",Dispensations,"absence, fixed term","Sins, correction and forgiveness",Dispensations,"study, 'cum ex eo'",,,,,,
71 v - 71 v,,Parchment,Latin,884,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
71 v - 71 v,,Parchment,Latin,885,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
71 v - 71 v,,Parchment,Latin,886,,Archdeaconry of Nottingham,,,,,Corrodies and Pensions,Pensions,ordinances for,,,,,,,,,
72 r - 72 r,,Parchment,Latin,887,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
72 r - 72 r,,Parchment,Latin,888,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Exchanges,return of commission for,,,,,,,,,
72 r - 72 r,,Parchment,Latin,889,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
72 r - 72 r,,Parchment,Latin,890,,Archdeaconry of Nottingham,,,,,Archives and manuscripts,Leases,appropriated churches,,,,,,,,,
72 r - 72 r,,Parchment,Latin,891,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
72 v - 72 v,,Parchment,Latin,892,,Archdeaconry of Nottingham,,,,,Archives and manuscripts,Leases,appropriated churches,,,,,,,,,
72 v - 72 v,,Parchment,Latin,893,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
72 v - 72 v,,Parchment,Latin,894,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
72 v - 72 v,,Parchment,Latin,895,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
72 v - 72 v,,Parchment,Latin,896,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
72 v - 72 v,,Parchment,Latin,897,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,during pleasure,,,,,,,,,
72 v - 72 v,,Parchment,Latin,898,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,during pleasure,,,,,,,,,
72 v - 72 v,,Parchment,Latin,899,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,during pleasure,,,,,,,,,
72 v - 72 v,,Parchment,Latin,900,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
72 v - 72 v,,Parchment,Latin,901,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
72 v - 72 v,,Parchment,Latin,902,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
72 v - 72 v,,Parchment,Latin,903,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
73 r - 73 r,,Parchment,Latin,904,,Archdeaconry of Nottingham,,,,,"Dues and offerings, Ecclesiastical",Procurations,not demanded,,,,,,,,,
73 r - 73 r,,Parchment,Latin,905,,Archdeaconry of Nottingham,,,,,Archives and manuscripts,Leases,appropriated churches,,,,,,,,,
73 r - 73 r,,Parchment,Latin,906,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
73 r - 73 r,,Parchment,Latin,907,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
73 r - 73 r,,Parchment,Latin,908,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Non-residence,fixed term,,,,,,,,,
73 r - 73 r,,Parchment,Latin,909,,Archdeaconry of Nottingham,,commission for,,,Benefice and office holding,Exchanges,inquiries into,,,,,,,,,
73 r - 73 r,,Parchment,Latin,910,,Archdeaconry of Nottingham,,,,,"Sins, correction and forgiveness",Absolution,violence,,,,,,,,,
73 r - 73 r,,Parchment,Latin,911,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
73 r - 73 r,,Parchment,Latin,912,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
73 r - 73 r,,Parchment,Latin,913,,Archdeaconry of Nottingham,,,,,Archives and manuscripts,Leases,appropriated churches,,,,,,,,,
73 r - 73 r,,Parchment,Latin,914,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
73 r - 73 r,,Parchment,Latin,915,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
73 v - 73 v,,Parchment,Latin,916,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
73 v - 73 v,,Parchment,Latin,917,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
73 v - 73 v,,Parchment,Latin,918,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
73 v - 73 v,,Parchment,Latin,919,,Archdeaconry of Nottingham,,commission to receive,,,Benefice and office holding,Institutions,prior,Benefice and office holding,Elections,prior,Corrodies and pensions,Pensions,for religious,,,
73 v - 73 v,,Parchment,Latin,920,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,prior,,,,,,,,,
73 v - 73 v,,Parchment,Latin,921,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
73 v - 73 v,,Parchment,Latin,922,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
73 v - 73 v,,Parchment,Latin,923,,Archdeaconry of Nottingham,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
73 v - 73 v,,Parchment,Latin,924,,Archdeaconry of Nottingham,,,,,"Courts, Ecclesiastical",Probate,commission for,,,,,,,,,
74 r - 74 r,,Parchment,Latin,925,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
74 r - 74 r,,Parchment,Latin,926,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
74 r - 74 r,,Parchment,Latin,927,,Archdeaconry of Nottingham,,,,,Archives and manuscripts,Leases,appropriated churches,,,,,,,,,
74 r - 74 r,,Parchment,Latin,928,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
74 r - 74 r,,Parchment,Latin,929,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
74 r - 74 r,,Parchment,Latin,930,,Archdeaconry of Nottingham,,,,,"Courts, Ecclesiastical",Cause,"rel to disputed vicarage, commission to 'understand and proceed'",,,,,,,,,
74 v - 74 v,,Parchment,Latin,931,,Archdeaconry of Nottingham,,,,,"Courts, Ecclesiastical",Cause,"rel to disputed vicarage, order to discover opposition to institution???",,,,,,,,,
74 v - 74 v,,Parchment,Latin,932,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
74 v - 74 v,,Parchment,Latin,933,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
74 v - 74 v,,Parchment,Latin,934,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,parish priest,,,,,,,,,
74 v - 74 v,,Parchment,Latin,935,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
74 v - 74 v,,Parchment,Latin,936,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
74 v - 74 v,,Parchment,Latin,937,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
74 v - 74 v,,Parchment,Latin,938,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
75 r - 75 r,,Parchment,Latin,939,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
75 r - 75 r,,Parchment,Latin,940,,Archdeaconry of Nottingham,,,,,"Courts, Ecclesiastical",Testament,,,,,,,,,,
75 r - 75 r,,Parchment,Latin,941,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
75 r - 75 r,,Parchment,Latin,942,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
75 r - 75 v,,Parchment,Latin,943,,Archdeaconry of Nottingham,,,,,Benefices,Vacancy,churches,Benefices,Vacancy,inquiries into,,,,,,
75 v - 75 v,,Parchment,Latin,944,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,945,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,946,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,947,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,948,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,949,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,950,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
75 v - 75 v,,Parchment,Latin,951,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
75 v - 75 v,,Parchment,Latin,952,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,vicar,,,,,,,,,
75 v - 75 v,,Parchment,Latin,953,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,vicar,,,,,,,,,
75 v - 75 v,,Parchment,Latin,954,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,955,A,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,955,B,Archdeaconry of Nottingham,,,,,Benefice and office holding,Absence,fixed term,,,,,,,,,
75 v - 75 v,,Parchment,Latin,956,,Archdeaconry of Nottingham,,,,,Liturgy and worship,Masses,private,Liturgy and worship,Masses,"licence to celebrate, fixed term",,,,,,
75 v - 75 v,,Parchment,Latin,957,,Archdeaconry of Nottingham,,,,,Benefice and office holding,Institutions,rector,,,,,,,,,
75 v - 75 v,,Parchment,Latin,958,,Archdeaconry of Nottingham,,mandate,,,Benefice and office holding,Inductions,rector,,,,,,,,,
76 r - 76 r,,Parchment,Latin,959,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,rector,,,,,,,,,
76 r - 76 r,,Parchment,Latin,960,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,vicar,,,,,,,,,
76 r - 76 r,,Parchment,Latin,961,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Institutions,rector,,,,,,,,,
76 r - 76 r,,Parchment,Latin,962,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Inductions,rector,,,,,,,,,
76 r - 76 r,,Parchment,Latin,963,,Archdeaconry of Nottingham,,confirmation of,,Obscured text - folds,Benefice and office holding,Elections,prior,,,,,,,,,
76 r - 76 r,,Parchment,Latin,964,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Oaths of obedience,sub-prior and convent,,,,,,,,,
76 r - 76 r,,Parchment,Latin,965,,Archdeaconry of Nottingham,,mandate,,Obscured text - folds,Benefice and office holding,Installations,prior,,,,,,,,,
76 r - 76 r,,Parchment,Latin,966,,Archdeaconry of Nottingham,,,,Obscured text - folds,Benefice and office holding,Oaths of obedience,prior,,,,,,,,,
76 v - 76 v,,Parchment,Latin,967,,Archdeaconry of Nottingham,,letters testimonial,,Obscured text - gutters/folds,Benefice and office holding,Confirmations,prior,,,,,,,,,
76 v - 76 v,,Parchment,Latin,968,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,Benefice and office holding,Institutions,vicar,,,,,,,,,
76 v - 76 v,,Parchment,Latin,969,,Archdeaconry of Nottingham,,mandate,,Obscured text - gutters/folds,Benefice and office holding,Inductions,vicar,,,,,,,,,
76 v - 76 v,,Parchment,Latin,970,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,"Sins, correction and forgiveness",Absolution,violence,,,,,,,,,
76 v - 76 v,,Parchment,Latin,971,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,Benefice and office holding,Institutions,vicar,,,,,,,,,
76 v - 76 v,,Parchment,Latin,972,,Archdeaconry of Nottingham,,mandate,,Obscured text - gutters/folds,Benefice and office holding,Inductions,vicar,,,,,,,,,
76 v - 76 v,,Parchment,Latin,973,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,Benefice and office holding,Institutions,chantry chaplain,,,,,,,,,
76 v - 76 v,,Parchment,Latin,974,,Archdeaconry of Nottingham,,mandate,,Obscured text - gutters/folds,Benefice and office holding,Inductions,chantry chaplain,,,,,,,,,
76 v - 76 v,,Parchment,Latin,975,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,Benefice and office holding,Exchanges,commission to expedite,,,,,,,,,
76 v - 76 v,,Parchment,Latin,976,,Archdeaconry of Nottingham,,,,Obscured text - gutters/folds,Benefice and office holding,Institutions,rector,,,,,,,,,
